ADUA,COD_PAI4,CANTI,FOBDOL,FOBPES
35,PER,5100,8294,33171272
35,PER,1224,8370,33475229
35,PER,14120,110947,443779615
35,PER,27,41,164137
35,PER,574,574,2286328
35,PER,2418,13377,53499895
35,PER,984,5739,22950809
35,PER,924,6009,24031135
35,PER,204,1096,4384175
35,PER,120,438,1751750
35,PER,192,644,2574353
35,PER,240,185,739095
35,PER,1800,1149,4595345
35,PER,24,196,783248
35,PER,96,229,917629
35,PER,5400,17966,71718728
35,PER,24,112,430465
35,PER,258,4601,18400578
35,PER,20,94,375946
35,PER,80,405,1618969
35,PER,180,185,741494
35,PER,60,96,383945
35,PER,3300,4290,17157555
35,PER,163296,162934,650033060
35,PER,1968,4940,19753519
35,PER,1442,8181,32713450
35,PER,80566,125710,497403548
35,PER,129587,188977,760295283
35,PER,1064,3642,14653014
35,PER,19671,31955,127279806
35,PER,56502,167942,664506109
35,PER,18615,35021,137723392
35,PER,989,3922,15516988
35,PER,14218,77577,306952463
35,PER,1297,12260,48510115
35,PER,1080,24840,97516127
35,PER,3240,160578,630393237
35,PER,22000,26400,103820376
35,PER,500,3195,12564625
35,PER,56091,266316,1051186089
35,PER,3077,7542,29661560
35,PER,25,1425,5762901
35,PER,569,7157,28506737
35,PER,28196,6536,25806710
35,PER,40000,2381,9399934
35,PER,3000,1042,4112681
35,PER,53000,548,2164471
35,PER,342620,36679,145514836
35,PER,3104,16698,66235761
35,PER,400,20000,78308600
35,PER,523980,86143,341611264
35,PER,18450,69214,278461411
35,PER,3400,30930,121103819
35,PER,3458,5960,22916990
35,PER,22000,32690,131518735
35,PER,840,3276,12826949
35,PER,11,201,813251
35,PER,500,18500,72435455
35,PER,34,427,1727997
35,PER,2566,13950,54621462
35,PER,500,4181,16913186
35,PER,102,2237,9049157
35,PER,801,2312,9054578
35,PER,3000,9390,36765888
35,PER,880,6424,25152722
35,PER,20,372,1504620
35,PER,7875,58455,226305610
35,PER,10800,1821,7191910
35,PER,3700,197,777941
35,PER,2,3,10464
35,PER,41,116,471187
35,PER,36165,22404,88463367
35,PER,29,2119,8572266
35,PER,5000,1724,6808665
35,PER,12540,2152,8530918
35,PER,100,4145,16573824
35,PER,2490,18291,73138346
35,PER,7427,80155,320500929
35,PER,7875,58455,233786681
35,PER,39600,16737,67706465
35,PER,39600,16737,67706465
35,PER,6,6,23991
35,PER,30,3,11996
35,PER,30,15,59978
35,PER,213,17166,69440408
35,PER,43570,165277,647129075
35,PER,20,360,1455430
35,PER,7,724,2927202
35,PER,3021,45013,176244859
35,PER,103645,114428,456670053
35,PER,183,441,1783254
35,PER,210,1969,7963703
35,PER,5,60,240691
35,PER,1,6,25161
35,PER,5,45,182156
35,PER,21,1606,6497716
35,PER,31,1566,6334005
35,PER,284,1711,6922302
35,PER,200,1673,6767532
35,PER,20,543,2196150
35,PER,5,108,436924
35,PER,303,6325,25584641
35,PER,3,219,887359
35,PER,334,8927,36112933
35,PER,45,1552,6277170
35,PER,152,735,2974491
35,PER,8,40,161364
35,PER,100,1061,4198122
35,PER,45268,162612,650356471
35,PER,33044,152832,601526306
35,PER,1850,13824,54698250
35,PER,22914,81229,324869740
35,PER,9000,38905,152329804
35,PER,4775,44376,177498646
35,PER,1008,16706,66820736
35,PER,42086,46872,186696773
35,PER,1800,14092,56367212
35,PER,525,7537,30147882
35,PER,684,2858,11382608
35,PER,3528,12582,50117547
35,PER,2000,2323,9250985
35,PER,1631,7065,28139401
35,PER,26783,131549,523980913
35,PER,1822,6628,26400836
35,PER,47297,2565,10257938
35,PER,17730,72510,288818605
35,PER,431,25667,102629996
35,PER,3529,90015,359924918
35,PER,18000,30280,115731674
35,PER,240,1783,7030265
35,PER,4,124,501162
35,PER,394,4276,17098508
35,PER,9432,102479,409762347
35,PER,94,1020,4077680
35,PER,845,9182,36713519
35,PER,11000,36565,144178193
35,PER,6,126,508727
35,PER,39165,10223,40876368
35,PER,4200,11015,43432121
35,PER,198585,26109,104994686
35,PER,140,524,2121435
35,PER,1300,49050,193675887
35,PER,20000,3177,12852958
35,PER,70330,284920,1106292216
35,PER,3415,51111,203908174
35,PER,147,501,1997568
35,PER,3398,43240,166250853
35,PER,2,48,194009
35,PER,225,1727,6641602
35,PER,1048,45318,174240215
35,PER,35604,57580,230234366
35,PER,89200,365363,1455297954
35,PER,12,144,582512
35,PER,20,1160,4691606
35,PER,430,5056,20451014
35,PER,1,24,97045
35,PER,30,178,721465
35,PER,2052,18141,72373150
35,PER,650,3906,15585177
35,PER,600,2910,11609590
35,PER,8,584,2361235
35,PER,1,300,1214051
35,PER,115,2760,11011158
35,PER,1,35,139601
35,PER,1407,15283,61109548
35,PER,73,3687,14915535
35,PER,4600,13907,55950781
35,PER,3898,12244,48521697
35,PER,2000,12240,48832092
35,PER,1861,10218,40763626
35,PER,10,851,3443615
35,PER,25,1299,5253406
35,PER,1,73,295786
35,PER,300,3990,16139093
35,PER,419,2038,8244806
35,PER,10,35,140033
35,PER,13417,7255,29348516
35,PER,3600,226,867120
35,PER,551,1747,7027220
35,PER,2600,16176,62192762
35,PER,33,453,1830867
35,PER,125,8352,33319724
35,PER,38812,180524,714478063
35,PER,9153,46473,184514175
35,PER,15,20,78861
35,PER,18000,31352,119830823
35,PER,29,1652,6533464
35,PER,1045,11184,45099449
35,PER,39000,4047,16279387
35,PER,55000,3335,13242863
35,PER,4000,1389,5617840
35,PER,5000,53,214113
35,PER,500031,47363,191595292
35,PER,92,938,3793203
35,PER,3978,21938,88433810
35,PER,11700,153,617867
35,PER,154,1468,5938707
35,PER,703804,118850,478981809
35,PER,18417,33799,134627602
35,PER,9047,38236,152300361
35,PER,13150,43641,173826737
35,PER,19696,55755,222079532
35,PER,10,764,3077271
35,PER,6,173,681163
35,PER,11,281,1109698
35,PER,109110,55433,221153842
35,PER,218799,247380,948862539
35,PER,1035,2493,10085664
35,PER,300,1638,6626070
35,PER,4,48,187950
35,PER,760,8379,33511175
35,PER,31,529,2088343
35,PER,7,145,584817
35,PER,34,119,480896
35,PER,15,66,266175
35,PER,13,1836,7247782
35,PER,16,292,1154672
35,PER,1,306,1208767
35,PER,26,1107,4479070
35,PER,5270,56178,217758837
35,PER,1786,23051,91800608
35,PER,305,26807,108326225
35,PER,404,5491,20986189
35,PER,371,5046,19287746
35,PER,659,8960,34246715
35,PER,60,817,3124335
35,PER,973,13233,50578028
35,PER,318,4333,16559414
35,PER,1860,25299,96693508
35,PER,415,2500,9871903
35,PER,1505,10306,41691413
35,PER,27,272,1099491
35,PER,28,485,1925370
35,PER,175,1463,5776082
35,PER,1408,61107,247192877
35,PER,2,344,1356402
35,PER,9,905,3630674
35,PER,3960,35125,135049720
35,PER,14,302,1210905
35,PER,187,3913,15822656
35,PER,1,73,295786
35,PER,1345,37745,151786473
35,PER,479,6368,25146198
35,PER,63,2234,8970668
35,PER,2,36,140489
35,PER,51,20,79384
35,PER,12,150,605367
35,PER,165,2110,8533715
35,PER,820,3974,16074450
35,PER,16,80,322728
35,PER,15287,6115,24356166
35,PER,1397,559,2225027
35,PER,53507,19946,80524411
35,PER,136000,6546,26391854
35,PER,348,21176,84703054
35,PER,1400,434,1755059
35,PER,17,324,1290620
35,PER,428,2176,8802116
35,PER,206,66,262171
35,PER,1,7,26779
35,PER,4161,1598,6364357
35,PER,377,143,569909
35,PER,16010,10096,40842281
35,PER,135984,492853,1894926950
35,PER,121,4476,17987258
35,PER,12000,2657,10746693
35,PER,7,5838,23254825
35,PER,45,30304,120705457
35,PER,117,11331,45134068
35,PER,52,10102,40236188
35,PER,6,19723,78558552
35,PER,27930,4238,16889885
35,PER,2,6,23618
35,PER,1,21,82584
35,PER,20,393,1566971
35,PER,25,658,2619319
35,PER,907,4817,19187750
35,PER,15992,29368,116978424
35,PER,2444,31636,126498702
35,PER,39,553,2209976
35,PER,10,87,348190
35,PER,1300,54140,216479771
35,PER,3554,44394,177112083
35,PER,736,5980,23911929
35,PER,1040,12076,48223384
35,PER,800,3472,13829497
35,PER,74800,3915,15652247
35,PER,1702,8352,33397035
35,PER,2828,14034,56135577
35,PER,136590,70095,280339046
35,PER,7875,58455,235176741
35,PER,60480,87152,335081651
35,PER,35,20,76896
35,PER,360,2950,11748859
35,PER,18360,16474,64786038
35,PER,4940,2665,10478504
35,PER,1756,35506,140198125
35,PER,15048,12341,47166696
35,PER,6318,4586,17528839
35,PER,28958,25321,101247311
35,PER,16698,11649,46577523
35,PER,14285,21736,85104768
35,PER,500,1933,7567939
35,PER,132500,104012,414963069
35,PER,26500,20802,82992614
35,PER,5531,73625,293829498
35,PER,259,3132,12316872
35,PER,1222,11021,43339973
35,PER,140,2996,11782040
35,PER,104763,150664,592500369
35,PER,0,17,67641
35,PER,54,73,286686
35,PER,128400,160500,639298653
35,PER,1740,165446,658888695
35,PER,155,16554,65927898
35,PER,53000,40280,160699074
35,PER,4500000,34200,135321192
35,PER,2,150,592723
35,PER,377,16995,67246244
35,PER,2400000,47040,184181827
35,PER,20160,29237,117625786
35,PER,2,5830,22826957
35,PER,1000,46554,185776179
35,PER,3139,42730,170854533
35,PER,20160,28829,114043273
35,PER,91200,6931,27608009
35,PER,20160,27821,110814420
35,PER,1500000,28500,113519775
35,PER,8499,19275,76776411
35,PER,20160,28737,114463782
35,PER,24,40240,161893970
35,PER,4329,12400,48765689
35,PER,54780,77455,304600685
35,PER,8141,24862,97771187
35,PER,1000,11360,44674222
35,PER,672,1678,6597313
35,PER,55030,73429,288767567
35,PER,10673,30026,118077981
35,PER,44677,103364,408988361
35,PER,17727,30952,122470585
35,PER,10080,10181,40282982
35,PER,2859,8395,33215853
35,PER,5909,38205,151166394
35,PER,89721,177348,701723354
35,PER,1,10120,40042411
35,PER,123047,80041,316703858
35,PER,413,1919,7593339
35,PER,1,8976,35515878
35,PER,14345,25256,98887943
35,PER,324,583,2283479
35,PER,1,20425,80816823
35,PER,1200,3756,14861591
35,PER,2,40128,158775757
35,PER,20442,43788,173257499
35,PER,80000,2796,11062270
35,PER,450,13230,52239184
35,PER,36,50,197996
35,PER,600,60,237406
35,PER,14665,42714,164225330
35,PER,97622,145687,560137335
35,PER,16857,50578,194462262
35,PER,17342,32403,126871913
35,PER,60000,2036,7970563
35,PER,245754,418971,1675847413
35,PER,8782,392455,1569785799
35,PER,2700,21543,86169021
35,PER,15805,41104,164412021
35,PER,2496,8264,33053536
35,PER,26372,66105,262477357
35,PER,24050,41305,165215362
35,PER,21220,81402,325598994
35,PER,1126,4841,19365444
35,PER,951,17188,66084594
35,PER,1486,13163,52651895
35,PER,2400,14400,55365264
35,PER,25000,8975,35140984
35,PER,177,929,3714436
35,PER,751,10602,42408486
35,PER,11688,36742,146966493
35,PER,3170,9768,38245255
35,PER,3607,23383,92258727
35,PER,101,522,2043854
35,PER,127606,264789,1042893488
35,PER,319,2484,9936976
35,PER,15993,15592,59947509
35,PER,6,32,126860
35,PER,602,3116,12200167
35,PER,2,10,37588
35,PER,402121,224239,889219364
35,PER,2900,15950,61324720
35,PER,1221000,20196,79076807
35,PER,25238,23497,89805104
35,PER,74530,75499,288560532
35,PER,6227,245809,962448011
35,PER,30148,54569,213659729
35,PER,76500,2752,10774089
35,PER,17472,7729,30260753
35,PER,573,2513,10050174
35,PER,332,701,2742837
35,PER,340,170,665623
35,PER,60,150,587314
35,PER,70,182,712608
35,PER,3,10,41112
35,PER,20,146,571653
35,PER,150,285,1115898
35,PER,395,592,2319892
35,PER,16,1205,4717310
35,PER,1220,244,955365
35,PER,51793,76231,304540680
35,PER,8407,25443,101677460
35,PER,12888,38183,152064315
35,PER,881,12813,51232789
35,PER,540,6532,26118067
35,PER,970,4100,16327852
35,PER,1297,22307,89194683
35,PER,1783,8164,32643436
35,PER,1235,5100,20390802
35,PER,56029,132154,528419250
35,PER,43200,28512,113549040
35,PER,168,1243,4951044
35,PER,2244,12841,51137690
35,PER,588,5088,20262960
35,PER,54880,107386,420463932
35,PER,25000,42155,163200975
35,PER,9238,60523,242001821
35,PER,3440,14130,56391134
35,PER,3097,20215,80829240
35,PER,94995,200439,801456586
35,PER,29751,16651,66578710
35,PER,13440,25536,102105951
35,PER,73135,11990,47953046
35,PER,6800,2380,9478350
35,PER,353706,259857,993187937
35,PER,121792,74857,294382676
35,PER,23,591,2365039
35,PER,7286,327212,1304520220
35,PER,25,3077,12302296
35,PER,166,8457,33814359
35,PER,94,4956,19818375
35,PER,147,9818,39259210
35,PER,442,24820,99241139
35,PER,600,435,1741111
35,PER,159,18,71973
35,PER,6,159,635763
35,PER,19,8,30389
35,PER,643,4292,17161605
35,PER,14640,30625,122456288
35,PER,23,13819,55151567
35,PER,128,61124,243938908
35,PER,52,28027,111851995
35,PER,75000,50400,198202536
35,PER,204,62082,238693379
35,PER,26000,14192,55809666
35,PER,5760,40320,160912282
35,PER,1503,8097,31914649
35,PER,422,14119,55587795
35,PER,467268,958165,3795956418
35,PER,89755,176110,695438013
35,PER,113264,267866,1063385501
35,PER,18000,23500,93964985
35,PER,1065,11505,45915074
35,PER,30,9265,35620627
35,PER,325000,227500,894664225
35,PER,12792,8662,34568643
35,PER,554112,172921,690106162
35,PER,360,616,2457983
35,PER,75000,64725,257767312
35,PER,3534,17761,71042002
35,PER,1305,49607,198421935
35,PER,1332000,23337,93311788
35,PER,3,93678,373133526
35,PER,5544,12392,48520596
35,PER,3362,8265,32359933
35,PER,1566,3867,15139637
35,PER,23956,28073,110400740
35,PER,28910,153174,603971254
35,PER,578787,975360,3824437561
35,PER,765,9181,36937091
35,PER,783,35021,140894906
35,PER,8102,43958,170884749
35,PER,10058,43681,167455845
35,PER,1226,4929,19004469
35,PER,69242,176949,703137806
35,PER,55765,93961,363107885
35,PER,31653,102322,394802829
35,PER,573,2388,9276467
35,PER,64196,80245,306701587
35,PER,1290,11798,45091055
35,PER,25000,42155,161118518
35,PER,2816,72940,293451288
35,PER,8331,63064,253719032
35,PER,65,9056,36433747
35,PER,16051,508136,2044336509
35,PER,6090,40220,161813506
35,PER,1332,6168,23575245
35,PER,523,1882,7194130
35,PER,236,2930,11471858
35,PER,24987,77822,299287385
35,PER,1040,3858,15005330
35,PER,810,1205,4604844
35,PER,7824,63573,251022113
35,PER,93242,199742,794517456
35,PER,289,1354,5233720
35,PER,84910,78336,312962009
35,PER,228830,147832,582423451
35,PER,320,91827,362583372
35,PER,792,699,2757755
35,PER,3360,2724,10740341
35,PER,62916,36334,143265185
35,PER,72050,69253,268496971
35,PER,26714,25158,96155440
35,PER,192850,166189,664506499
35,PER,48981,34586,132977829
35,PER,23340,21566,86232506
35,PER,19406,18033,72104091
35,PER,350,934,3757356
35,PER,25415,60531,243530896
35,PER,1200,54180,212137997
35,PER,124020,51221,202667740
35,PER,1445,6471,24911536
35,PER,97340,178257,703854421
35,PER,19525,46678,178405077
35,PER,1540,89624,360577139
35,PER,3108000,54978,212844578
35,PER,6,203878,815207742
35,PER,146,50802,195322807
35,PER,17,33429,128529730
35,PER,118980,46683,184672425
35,PER,605856,160089,633292201
35,PER,9348,10218,40422408
35,PER,75000,64400,256473000
35,PER,2637,19322,74290880
35,PER,13371,37807,145360616
35,PER,285,868,3338026
35,PER,16303,43558,168633510
35,PER,20573,32038,123179254
35,PER,13151,38209,146906384
35,PER,2169,7024,27005523
35,PER,324,1765,7029909
35,PER,1269,36591,145724255
35,PER,297,2758,10602217
35,PER,18940,53090,205537178
35,PER,13540,18255,72230100
35,PER,1114,26181,100660355
35,PER,550,29624,113896883
35,PER,142,31147,119754220
35,PER,25514,389379,1497090157
35,PER,1404,4492,17390553
35,PER,3367,4505,17440766
35,PER,3492,6262,24237785
35,PER,3922,14408,55395984
35,PER,53,1015,3929754
35,PER,2385,8056,30975558
35,PER,311,1486,5754291
35,PER,9420,68438,264955650
35,PER,25876,65230,251815718
35,PER,1539,3773,14605626
35,PER,6769,17645,67956797
35,PER,408,1579,6247091
35,PER,92601,52579,203558286
35,PER,93,595,2304868
35,PER,128828,79162,306472035
35,PER,18750,30000,119494500
35,PER,807,430,1710962
35,PER,230,71,281688
35,PER,21,99,394332
35,PER,90,754,3003295
35,PER,41,239,951296
35,PER,2900,302,1202911
35,PER,38,104,415721
35,PER,19433,16984,64915379
35,PER,2933,16198,64520139
35,PER,1703,8886,35392797
35,PER,1,145,578951
35,PER,29,185,736484
35,PER,998,2874,11447653
35,PER,99,353,1404817
35,PER,38,350,1392868
35,PER,886,681,2710693
35,PER,22,29,113679
35,PER,540,35797,136816395
35,PER,52338,88975,354401847
35,PER,125500,5180,20631403
35,PER,2100,83360,327822275
35,PER,2521,11035,42428786
35,PER,14592,4336,17156195
35,PER,159888,44698,176857953
35,PER,1776,3688,14097440
35,PER,83,701,2791949
35,PER,8,68,271213
35,PER,1143,9631,38360324
35,PER,1,50,199396
35,PER,553,1606,6398532
35,PER,104039,159765,636366526
35,PER,10082,29750,118497119
35,PER,80566,140570,559911913
35,PER,289500,10232,40757582
35,PER,6150,17220,67719200
35,PER,3280,12628,49660746
35,PER,81100,197241,788947728
35,PER,15000,35250,140406038
35,PER,4163,54000,215090100
35,PER,1279,6280,25014182
35,PER,685,3065,12207080
35,PER,764,5042,20082724
35,PER,736,15161,60642236
35,PER,84821,190289,761138634
35,PER,1,130,517810
35,PER,155,3640,14498666
35,PER,108936,72893,291564520
35,PER,318263,195676,779406660
35,PER,97400,59886,238534084
35,PER,42313,28165,112186734
35,PER,185529,114058,454310083
35,PER,95,3705,14906717
35,PER,413,2347,9347497
35,PER,36356,74144,295325280
35,PER,111500,3983,15863014
35,PER,88,80,318652
35,PER,88,80,318652
35,PER,27,138,547683
35,PER,6397,245147,936962983
35,PER,15,1130,4317005
35,PER,244,3756,15194534
35,PER,500,186,753503
35,PER,3120,726,2934848
35,PER,143556,13014,52642875
35,PER,410,2929,11850391
35,PER,98500,16118,65200330
35,PER,78,995,4023376
35,PER,6000,1279,5174888
35,PER,30000,1333,5390782
35,PER,122,589,2382958
35,PER,25043,17767,71870332
35,PER,10900,2029,8208318
35,POL,19924,82249,330905442
35,POL,15400,235210,910603754
35,POL,19608,76569,306162552
35,POL,15400,313390,1213273716
35,POL,15400,275198,1098282194
35,POL,19895,82763,334795352
35,POL,4055,17720,69566018
35,POL,18901,81445,324354434
35,POL,38442,144115,574955594
35,POL,19233,79311,303131372
35,POL,32640,81600,325655808
35,PRT,21639,87063,344410662
35,PRT,81624,364749,1435052408
35,PRT,21652,88905,344189598
35,PRI,12190,14731,57830557
35,PRI,124965,97848,390498030
35,PRI,12190,14731,59590176
35,PRI,300000,237822,931175394
35,PRI,250000,166850,657894556
35,PRI,8230,9320,36868881
35,PRI,25000,27658,108576984
35,PRI,122624,113373,453481396
35,PRI,182000,176540,704549955
35,PRI,2567,8459,33694780
35,PRI,92628,92505,374203764
35,PRI,2700,7575,30172361
35,PRI,2218,114743,457037983
35,PRI,274750,222168,885187808
35,PRI,9,110,436155
35,PRI,1984,19893,79235767
35,PRI,427,3391,13505906
35,PRI,7875,15984,63667148
35,PRI,1852,3640,14498666
35,PRI,1205,47272,188594606
35,PRI,49700,41067,163576459
35,PRI,34340,56664,216574399
35,PRI,2038,8472,32381096
35,PRI,2160,3828,14630807
35,PRI,22880,49069,189969574
35,PRI,100000,30977,118395643
35,PRI,9830,24330,97281749
35,PRI,92490,91832,367189251
35,PRI,159,1418,5670127
35,PRI,500000,11630,46502671
35,PRI,2147,9517,38052500
35,PRI,1842,57307,229144332
35,PRI,16,8,31988
35,PRI,6,660,2639017
35,PRI,25,5,19993
35,PRI,48324,109438,428498199
35,PRI,141010,139063,544492891
35,PRI,1800,5322,20837918
35,PRI,1308,2845,11138928
35,PRI,2160,3828,14988266
35,PRI,29160,13215,51740685
35,PRI,25320,9332,36536913
35,GBR,38411,150802,610025567
35,GBR,38471,149273,594576630
35,GBR,39873,153614,618019691
35,GBR,19195,80232,320091012
35,GBR,38453,164842,647131935
35,GBR,19243,95453,381803409
35,GBR,19226,84391,336087755
35,GBR,78558,373609,1464943876
35,GBR,40003,178674,704517691
35,GBR,19982,109067,419343353
35,GBR,38486,147738,588367740
35,GBR,19275,95345,373316947
35,GBR,20997,84728,334550910
35,GBR,19253,76698,306749002
35,GBR,60856,284537,1102687792
35,GBR,19229,87491,342565982
35,GBR,2799,35277,134831872
35,GBR,5629,35277,134831872
35,GBR,10044,70555,269663744
35,GBR,12206,66847,261735846
35,GBR,21665,85734,338051616
35,GBR,38440,157093,610430544
